Date,Marketplace,ASIN,SKU,Name,SalesOrganic,UnitsOrganic,Refunds,Old_Refund RefundCommission,Refund Commission,Refund Goodwill,Refund Principal,Value of returned items,Adjustment_FBAPerUnitFulfillmentFee,Commission,COMPENSATED_CLAWBACK,DigitalServicesFee,DigitalServicesFeeFBA,FBAInboundTransportationFee,FBAInboundTransportationProgramFee,FBALongTermStorageFee,FBAPerUnitFulfillmentFee,FBARemovalFee,FBAStorageFee,GiftwrapChargeback,MarketplaceFacilitatorVAT-Principal,MISSING_FROM_INBOUND,REVERSAL_REIMBURSEMENT,WAREHOUSE_DAMAGE,WAREHOUSE_LOST,EstimatedPayout,ProductCost Sales,ProductCost MissingFromInbound,GrossProfit,NetProfit,Margin,Sessions,Unit Session Percentage
20/01/2025,Amazon.co.uk,B088RM2DJR,ADT-Strips-BZ,EasyLife Uric Acid Test-Strips 25-Strip Pack,20.49,1.0,,,,,,,,-3.68,,-0.23,,,,,-3.22,,,,,,,,,13.36,-10.82,,2.54,2.54,12.4,5.0,20.0
20/01/2025,Amazon.co.uk,B003AXJPIM,BD-00371-BZ,Boland Adult Nerd Glasses Specs School Fancy Dress Comedy Dress Up Novelty Joke Disguise Round Glasses One Size,4.52,1.0,,,,,,,,-0.82,,-0.1,,,,,-1.79,,,,,,1.91,,,3.72,-1.01,,2.71,2.71,59.96,17.0,5.88
20/01/2025,Amazon.co.uk,B0063FYRBO,GV-2T100\BLK-BZ,GUTERMANN 100MTR SEW ALL POLYESTER THREAD COLOUR 000 BLACK,3.95,1.0,,,,,,,,-0.59,,,,,,,-1.49,,,,,,,,,1.87,-1.11,,0.76,0.76,19.24,9.0,11.11
20/01/2025,Amazon.co.uk,B008IFOK5A,BH-72490-BZ,"Assorted Tap Washers To Fit 3/8 Inch, 1/2 Inch, and 3/4 Inch Pack 10",,,1.0,-0.1,0.52,,-3.99,,,,,,,,,,,,,,,,,,,-3.57,,,-3.57,-3.57,,62.0,
21/01/2025,Amazon.co.uk,B008IFOK5A,BH-72490-BZ,"Assorted Tap Washers To Fit 3/8 Inch, 1/2 Inch, and 3/4 Inch Pack 10",4.49,1.0,1.0,-0.12,0.58,,-4.49,,,-0.7,,-0.05,,,,,-1.57,,,,,,,,,-1.86,-0.75,,-2.61,-2.61,-58.13,69.0,1.45
21/01/2025,Amazon.co.uk,B00F89D2GM,CW-196157-BZ,Vibrant Multicolor Happy Birthday Prism Banner (3.6 meter) 1 Piece - Vibrant & Eye-Catching Party Decoration,4.49,1.0,,,,,,,,-0.8,,-0.07,,,,,-2.77,,,,,,,,,0.85,-0.73,,0.12,0.12,2.67,52.0,1.92
21/01/2025,Amazon.co.uk,B07QFXMZTY,LP-93893-BZ,Teabag Tidy Rest for Used Tea Bags Pretty Water Colour Busy Bees Design by Jennifer Rose Gallery,,,1.0,-0.1,0.51,,-3.39,0.62,,,,,,,,,,,,,,,,,,-2.98,,,-2.36,-2.36,,55.0,
22/01/2025,Amazon.co.uk,B00F89D2GM,CW-196157-BZ,Vibrant Multicolor Happy Birthday Prism Banner (3.6 meter) 1 Piece - Vibrant & Eye-Catching Party Decoration,8.98,2.0,,,,,,,,-1.61,,-0.15,,,,,-5.54,,,,,,,,,1.68,-1.46,,0.22,0.22,2.45,54.0,3.7
22/01/2025,Amazon.co.uk,B008IFOK5A,BH-72490-BZ,"Assorted Tap Washers To Fit 3/8 Inch, 1/2 Inch, and 3/4 Inch Pack 10",8.98,2.0,,,,,,,,-1.4,,-0.1,,,,,-3.14,,,,,,,,,4.34,-1.5,,2.84,2.84,31.63,78.0,2.56
22/01/2025,Amazon.co.uk,B00H84GTBK,BZ-LP99876-LP,lesser and pavey Fine China Mug | Tractor | 1 Piece - 13x9x10 cm,7.79,1.0,,,,,,,,-1.4,,-0.08,,,,,-3.11,,,,,,,,,3.2,-2.22,,0.98,0.98,12.58,1.0,100.0
22/01/2025,Amazon.co.uk,B07R18G4F5,DF-13974A-BZ,"David Fischhoff Grandad Butterfly & Flowers Design Verse Memorial Grave Rose Bowl, Weatherproof - for Graveside Flower Arrangements, 14 x 15 cm",17.94,1.0,,,,,,,,-3.23,,-0.14,,,,,-4.1,,,,,,,,,10.47,-10.2,,0.27,0.27,1.51,3.0,33.33
22/01/2025,Amazon.co.uk,B07ZC3N55N,TM-03847-BZ,Rangers F.C. Key Ring Torch Bottle Opener,7.99,1.0,,,,,,,,-1.44,,-0.06,,,,,-1.79,,,,,,,,,4.7,-2.82,,1.88,1.88,23.53,4.0,25.0
22/01/2025,Amazon.co.uk,B01KVNLYBY,TM-105617-BZ,"Official Football Merchandise Flat Neoprene Zip Pencil Case Official Club Colours , Arsenal FC",7.75,1.0,,,,,,,,-1.39,,-0.06,,,,,-1.79,,,,,,,,,4.51,-3.73,,0.78,0.78,10.06,2.0,50.0
23/01/2025,Amazon.co.uk,B008IFOK5A,BH-72490-BZ,"Assorted Tap Washers To Fit 3/8 Inch, 1/2 Inch, and 3/4 Inch Pack 10",58.37,13.0,,,,,,,,-9.09,,-0.63,,,,,-20.41,,,,,,,,,28.24,-9.75,,18.49,18.49,31.68,48.0,27.08
23/01/2025,Amazon.co.uk,B005SFSTKA,DT-248-BZ,"DENTTABS Teeth Cleaning Tablets with Fluorid Pack of 125 The Full-fledged Alternative to Toothpaste, Mint Vegan Plastic-Free Without preservatives. in The Original denttabs compostable Bag",7.49,1.0,,,,,,,,-0.72,,-0.05,,,,,-1.79,,,,,,,,,4.93,-3.6,,1.33,1.33,17.76,30.0,3.33
23/01/2025,Amazon.co.uk,B00F89D2GM,CW-196157-BZ,Vibrant Multicolor Happy Birthday Prism Banner (3.6 meter) 1 Piece - Vibrant & Eye-Catching Party Decoration,4.49,1.0,,,,,,,,-0.8,,-0.07,,,,,-2.77,,,,,,,,,0.85,-0.73,,0.12,0.12,2.67,44.0,2.27
23/01/2025,Amazon.co.uk,B0BX6Z6X31,AE-Cre-BZ,Armour Etch 80 Grams (2.8 oz) Exclusive UK Version,18.5,1.0,,,,,,,,-3.34,,-0.14,,,,,-3.59,,,,,,,,,11.43,-9.05,,2.38,2.38,12.86,59.0,1.69
23/01/2025,Amazon.co.uk,B01KVNLYBY,TM-105617-BZ,"Official Football Merchandise Flat Neoprene Zip Pencil Case Official Club Colours , Arsenal FC",7.75,1.0,,,,,,,,-1.39,,-0.06,,,,,-1.79,,,,,,,,,4.51,-3.73,,0.78,0.78,10.06,4.0,25.0
23/01/2025,Amazon.co.uk,B00DDOF9OW,BD-44306-BZ,"Boland Bol44306 Camouflage Banner with Target, “Party”, multi-coloured",6.99,1.0,,,,,,,,-1.26,,-0.06,,,,,-1.98,,,,,,,,,3.69,-3.52,,0.17,0.17,2.43,1.0,100.0
24/01/2025,Amazon.co.uk,B008IFOK5A,BH-72490-BZ,"Assorted Tap Washers To Fit 3/8 Inch, 1/2 Inch, and 3/4 Inch Pack 10",26.94,6.0,,,,,,,,-4.2,,-0.28,,,,,-9.42,,,,,,1.68,,1.71,16.43,-4.5,-0.75,11.18,11.18,41.5,47.0,12.77
24/01/2025,Amazon.co.uk,B08F3WZRFX,LP-93890-BZ,"The Leonardo Collection Elegant Busy Bees Serving Trays for Food Serving | Durable & Versatile Serving Tray for Casual Gatherings, Dinner Parties & Daily Use | Lovely Tray for Home & Office",23.84,4.0,,,,,,,,-4.28,,-0.32,,,,,-11.08,,,,,,,,,8.16,-3.84,,4.32,4.32,18.12,101.0,3.96
24/01/2025,Amazon.co.uk,B07QFXMZTY,LP-93893-BZ,Teabag Tidy Rest for Used Tea Bags Pretty Water Colour Busy Bees Design by Jennifer Rose Gallery,3.39,1.0,,,,,,,,-0.61,,-0.04,,,,,-1.79,,,,,,,,,0.95,-0.62,,0.33,0.33,9.73,48.0,2.08
24/01/2025,Amazon.co.uk,B0BX6Z6X31,AE-Cre-BZ,Armour Etch 80 Grams (2.8 oz) Exclusive UK Version,18.5,1.0,,,,,,,,-3.34,,-0.14,,,,,-3.59,,,,,,,,,11.43,-9.05,,2.38,2.38,12.86,44.0,2.27
24/01/2025,Amazon.co.uk,B003UNBUQM,GV-H845-BZ,Fabric Stabiliser: Solvy,7.39,1.0,,,,,,,,-1.33,,-0.05,,,,,-1.79,,,,,,,,,4.22,-3.84,,0.38,0.38,5.14,5.0,20.0
24/01/2025,Amazon.co.uk,B005SFSTKA,DT-248-BZ,"DENTTABS Teeth Cleaning Tablets with Fluorid Pack of 125 The Full-fledged Alternative to Toothpaste, Mint Vegan Plastic-Free Without preservatives. in The Original denttabs compostable Bag",,,,,,,,,,,,,,,,,,,,,,,,,4.98,4.98,,-3.6,1.38,1.38,,21.0,
24/01/2025,Amazon.co.uk,B006ZXZYMA,FBA15H0VJ5LV_unexpected_item_01,"Laser 2561 Grinding Paste 110gm, red",,,,,,,,,,,,,,,,,,,,,,,,,2.42,2.42,,-1.56,0.86,0.86,,,
24/01/2025,Amazon.co.uk,B00AXA3OXM,GV-H686.90-BZ,Hemline H686.90: Salt & Chlorine Resistant Lightweight Swimwear Elastic 9mm x 3m,,,,,,,,,,,,,,,,,,,,,,,,,1.9,1.9,,-1.82,0.08,0.08,,5.0,
24/01/2025,Amazon.co.uk,B07R18G4F5,DF-13974A-BZ,"David Fischhoff Grandad Butterfly & Flowers Design Verse Memorial Grave Rose Bowl, Weatherproof - for Graveside Flower Arrangements, 14 x 15 cm",,,,,,,,,,,,,,,,,,,,,,,10.61,,,10.61,,,10.61,10.61,,4.0,
24/01/2025,Amazon.co.uk,B004WCAYNA,MD-113-KA-06794-BZ,"Genuine 5.059-401.0 Karcher K3, K4, K5, K6, K7 Series Pressure Washer Hose Clamp",,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.8,,-0.62,0.18,0.18,,,
24/01/2025,Amazon.co.uk,B07796DLH2,BD-54339-BZ,"Boland 54339 Sheriff Pistol, Size Approx. 29 cm, Dummy, Weapon, Police, Wild West, Cowboy, Costume, Carnival, Theme Party",,,,,,,,,,,,,,,,,,,,,,,,,3.1,3.1,,-1.84,1.26,1.26,,,
24/01/2025,Amazon.co.uk,B003AXJPIM,BD-00371-BZ,Boland Adult Nerd Glasses Specs School Fancy Dress Comedy Dress Up Novelty Joke Disguise Round Glasses One Size,,,,,,,,,,,,,,,,,,,,,,,,,1.91,1.91,,-1.01,0.9,0.9,,,
24/01/2025,Amazon.co.uk,B0779772ZM,BD-54338-BZ,"Boland 54338 - Deputy Sheriff Pistol, Size 20 cm, Silver-Brown, Ornaments, Child, Toy, Weapon, Dummy Costume, Carnival, Theme Party",,,,,,,,,,,,,,,,,,,,,,,,,2.12,2.12,,-1.45,0.67,0.67,,,
25/01/2025,Amazon.co.uk,B008IFOK5A,BH-72490-BZ,"Assorted Tap Washers To Fit 3/8 Inch, 1/2 Inch, and 3/4 Inch Pack 10",40.9,10.0,,,,,,,,-6.36,,-0.4,,,,,-15.7,,,,,,,,,18.44,-7.5,,10.94,10.94,26.75,57.0,17.54
25/01/2025,Amazon.co.uk,B00F89D2GM,CW-196157-BZ,Vibrant Multicolor Happy Birthday Prism Banner (3.6 meter) 1 Piece - Vibrant & Eye-Catching Party Decoration,33.04,8.0,,,,,,,,-5.94,,-0.48,,,,,-22.16,,,,,,,,,4.46,-5.84,,-1.38,-1.38,-4.18,42.0,19.05
25/01/2025,Amazon.co.uk,B08F3WZRFX,LP-93890-BZ,"The Leonardo Collection Elegant Busy Bees Serving Trays for Food Serving | Durable & Versatile Serving Tray for Casual Gatherings, Dinner Parties & Daily Use | Lovely Tray for Home & Office",17.6,3.0,,,,,,,,-3.16,,-0.21,,,,,-8.31,,,,,,,,,5.92,-2.88,,3.04,3.04,17.27,113.0,2.65
25/01/2025,Amazon.co.uk,B0BX6Z6X31,AE-Cre-BZ,Armour Etch 80 Grams (2.8 oz) Exclusive UK Version,35.98,2.0,,,,,,,,-6.48,,-0.24,,,,,-7.18,,,,,,,,,22.08,-18.06,,4.02,4.02,11.17,55.0,3.64
25/01/2025,Amazon.co.uk,B0063FYRBO,GV-2T100\BLK-BZ,GUTERMANN 100MTR SEW ALL POLYESTER THREAD COLOUR 000 BLACK,7.84,2.0,,,,,,,,-1.17,,,,,,,-2.98,,,,,,,,,3.69,-2.22,,1.47,1.47,18.75,7.0,28.57
25/01/2025,Amazon.co.uk,B08XMWS9ZN,CW-304069-BZ,"OakTree 3"" Badge 40th Birthday Sparkling Fizz Black Gold Holographic",3.1,1.0,,,,,,,,-0.55,,-0.04,,,,,-1.57,,,,,,,,,0.94,-0.56,,0.38,0.38,12.26,9.0,11.11
25/01/2025,Amazon.co.uk,B00H84GTBK,BZ-LP99876-LP,lesser and pavey Fine China Mug | Tractor | 1 Piece - 13x9x10 cm,7.79,1.0,,,,,,,,-1.4,,-0.07,,,,,-3.11,,,,,,,,,3.21,-2.22,,0.99,0.99,12.71,1.0,100.0
25/01/2025,Amazon.co.uk,B0051AU9YG,GV-H699.1-BZ,Hemline Iron-On Invisible Mending Repair 40x50cm,4.7,1.0,,,,,,,,-0.71,,,,,,,-1.49,,,,,,,,,2.5,-2.08,,0.42,0.42,8.94,25.0,4.0
25/01/2025,Amazon.co.uk,B00XTV96K2,LM-PROGAFF2425R-BZ,Pro-Gaff RS161RD24X25 24 mm x 25 yd Matt Cloth Tape,11.5,1.0,,,,,,,,-1.8,,-0.08,,,,,-3.19,,,,,,,,,6.43,-6.25,,0.18,0.18,1.57,9.0,11.11
25/01/2025,Amazon.co.uk,B07QFY4J5T,LP-93889-BZ,Heat Resistant Cork Back Table Place Mats Set of 4 Pretty Water Colour Busy Bees Design by Jennifer Rose Gallery,11.99,1.0,,,,,,,,-1.8,,-0.09,,,,,-2.68,,,,,,,,,7.42,-4.5,,2.92,2.92,24.35,83.0,1.2
25/01/2025,Amazon.co.uk,B01KVNLYBY,TM-105617-BZ,"Official Football Merchandise Flat Neoprene Zip Pencil Case Official Club Colours , Arsenal FC",7.75,1.0,,,,,,,,-1.39,,-0.05,,,,,-1.79,,,,,,,,,4.52,-3.73,,0.79,0.79,10.19,4.0,25.0
25/01/2025,Amazon.co.uk,B09C5RX2N2,CW-305486-BZ,amscan 9912107 6 TODAY BIRTHDAY BADGE,,,,,,,,,,,,,,,,,,,,,,,,,0.69,0.69,,-0.55,0.14,0.14,,16.0,
25/01/2025,Amazon.co.uk,B003AXJPIM,BD-00371-BZ,Boland Adult Nerd Glasses Specs School Fancy Dress Comedy Dress Up Novelty Joke Disguise Round Glasses One Size,,,,,,,,,,,,,,,,,,,,,,,,,1.91,1.91,,-1.01,0.9,0.9,,,
26/01/2025,Amazon.co.uk,B008IFOK5A,BH-72490-BZ,"Assorted Tap Washers To Fit 3/8 Inch, 1/2 Inch, and 3/4 Inch Pack 10",83.79,21.0,,,,,,,,-13.02,,-0.84,,,,,-32.97,,,,,,,,,36.96,-15.75,,21.21,21.21,25.31,55.0,38.18
26/01/2025,Amazon.co.uk,B08F3WZRFX,LP-93890-BZ,"The Leonardo Collection Elegant Busy Bees Serving Trays for Food Serving | Durable & Versatile Serving Tray for Casual Gatherings, Dinner Parties & Daily Use | Lovely Tray for Home & Office",52.38,9.0,,,,,,,,-9.38,,-0.63,,,,,-24.93,,,,,,,,,17.44,-8.64,,8.8,8.8,16.8,107.0,8.41
26/01/2025,Amazon.co.uk,B00F89D2GM,CW-196157-BZ,Vibrant Multicolor Happy Birthday Prism Banner (3.6 meter) 1 Piece - Vibrant & Eye-Catching Party Decoration,21.5,5.0,,,,,,,,-3.86,,-0.3,,,,,-13.85,,,,,,,,,3.49,-3.65,,-0.16,-0.16,-0.74,58.0,8.62
26/01/2025,Amazon.co.uk,B07R18G4F5,DF-13974A-BZ,"David Fischhoff Grandad Butterfly & Flowers Design Verse Memorial Grave Rose Bowl, Weatherproof - for Graveside Flower Arrangements, 14 x 15 cm",35.78,2.0,,,,,,,,-6.44,,-0.24,,,,,-8.2,,,,,,,,,20.9,-20.4,,0.5,0.5,1.4,3.0,66.67
26/01/2025,Amazon.co.uk,B00H84GTBK,BZ-LP99876-LP,lesser and pavey Fine China Mug | Tractor | 1 Piece - 13x9x10 cm,7.79,1.0,,,,,,,,-1.4,,-0.07,,,,,-3.11,,,,,,,,,3.21,-2.22,,0.99,0.99,12.71,1.0,100.0
26/01/2025,Amazon.co.uk,B07QFY4J5T,LP-93889-BZ,Heat Resistant Cork Back Table Place Mats Set of 4 Pretty Water Colour Busy Bees Design by Jennifer Rose Gallery,11.99,1.0,,,,,,,,-1.8,,-0.09,,,,,-2.68,,,,,,,,,7.42,-4.5,,2.92,2.92,24.35,107.0,0.93
26/01/2025,Amazon.co.uk,B00IIQO48M,GB-16004-BN,"The Leonardo Collection LP99882 Fine China Mug | Classic Plane | 1 Piece-13x9x10 cm Accessory, White, 1 Count (Pack of 1)",7.62,1.0,,,,,,,,-1.37,,-0.07,,,,,-3.11,,,,,,,,,3.07,-2.66,,0.41,0.41,5.38,12.0,8.33
26/01/2025,Amazon.co.uk,B006B5PAEE,EFG-071687-BZ,Wood And Laminate Surface Wipes,5.4,1.0,,,,,,,,-0.84,,,,,,,-3.11,,,,,,,,,1.45,-0.82,,0.63,0.63,11.67,3.0,33.33
26/01/2025,Amazon.co.uk,B0063FYRBO,GV-2T100\BLK-BZ,GUTERMANN 100MTR SEW ALL POLYESTER THREAD COLOUR 000 BLACK,3.89,1.0,,,,,,,,-0.58,,,,,,,-1.49,,,,,,,,,1.82,-1.11,,0.71,0.71,18.25,10.0,10.0
27/01/2025,Amazon.co.uk,B08F3WZRFX,LP-93890-BZ,"The Leonardo Collection Elegant Busy Bees Serving Trays for Food Serving | Durable & Versatile Serving Tray for Casual Gatherings, Dinner Parties & Daily Use | Lovely Tray for Home & Office",29.1,5.0,,,,,,,,-5.2,,-0.35,,,,,-13.85,,,,,,,,,9.7,-4.8,,4.9,4.9,16.84,98.0,5.1
27/01/2025,Amazon.co.uk,B008IFOK5A,BH-72490-BZ,"Assorted Tap Washers To Fit 3/8 Inch, 1/2 Inch, and 3/4 Inch Pack 10",11.97,3.0,,,,,,,,-1.86,,-0.11,,,,,-4.71,,,,,,,,,5.29,-2.25,,3.04,3.04,25.4,47.0,8.51
27/01/2025,Amazon.co.uk,B00IIQO48M,GB-16004-BN,"The Leonardo Collection LP99882 Fine China Mug | Classic Plane | 1 Piece-13x9x10 cm Accessory, White, 1 Count (Pack of 1)",22.86,3.0,,,,,,,,-4.11,,-0.21,,,,,-9.33,,,,,,,,,9.21,-7.98,,1.23,1.23,5.38,10.0,30.0
27/01/2025,Amazon.co.uk,B00F89D2GM,CW-196157-BZ,Vibrant Multicolor Happy Birthday Prism Banner (3.6 meter) 1 Piece - Vibrant & Eye-Catching Party Decoration,8.75,2.0,,,,,,,,-1.57,,-0.12,,,,,-5.54,,,,,,,,,1.52,-1.46,,0.06,0.06,0.69,48.0,4.17
27/01/2025,Amazon.co.uk,B006B5PAEE,EFG-071687-BZ,Wood And Laminate Surface Wipes,10.8,2.0,,,,,,,,-1.68,,,,,,,-6.22,,,,,,,,,2.9,-1.64,,1.26,1.26,11.67,6.0,33.33
27/01/2025,Amazon.co.uk,B01KVPQP98,TM-105618-BZ,"Official Football Merchandise Flat Neoprene Zip Pencil Case Official Club Colours , Tottenham Hotspur FC",7.99,1.0,,,,,,,,-1.44,,-0.06,,,,,-1.79,,,,,,,,,4.7,-3.76,,0.94,0.94,11.76,1.0,100.0
